MatchDate;LeagueId;Home;Away;Score;Band;Round;PredictionDate;HomeSourceLeagueId;AwaySourceLeagueId;CompetitionGroup;Reason;RankingGapScore;HomeAttackScore;AwayAttackScore;HomeDefenseWeaknessScore;AwayDefenseWeaknessScore;HomeLast10OverScore;AwayLast10OverScore;HomeVenueOverScore;AwayVenueOverScore;BTTSProfileScore;AlgorithmVersion
2026-08-30;Norway_OBOSLigaen;Kongsvinger;Lyn;74.37;ALTA;20;2026-08-30;Norway_OBOSLigaen;Norway_OBOSLigaen;;"V20DEFSELECT_CANDIDATE || V20DEFSELECT_CANDIDATE[V20DEFScore=74.37;V20DEFBand=MEDIA-ALTA;V22DEFScore=86.69;V22DEFBand=ALTA;V25DEFScore=86.69;V25DEFBand=ALTA;MinV20DEFScore=71.00]";4.84;25.0;;;20.53;13.5;13.5;;;;2.0.defselect1
2026-08-30;CzechRepublic_3MSFL;Unicov;Hlubina;74.25;IMM-ALTA-8;6;2026-08-30;CzechRepublic_3MSFL;CzechRepublic_3MSFL;;"V20DEFSELECT_CANDIDATE || V20DEFSELECT_CANDIDATE[V20DEFScore=74.25;V20DEFBand=MEDIA-ALTA;V22DEFScore=90.31;V22DEFBand=ALTA;V25DEFScore=90.31;V25DEFBand=ALTA;MinV20DEFScore=71.00]";8.0;17.5;;;22.5;11.25;15.0;;;;2.0.defselect1
2026-08-30;Switzerland_PromotionLeague;Young Boys 2;Luzerna 2;74.25;IMM-ALTA-8;7;2026-08-30;Switzerland_PromotionLeague;Switzerland_PromotionLeague;;"V20DEFSELECT_CANDIDATE || V20DEFSELECT_CANDIDATE[V20DEFScore=74.25;V20DEFBand=MEDIA-ALTA;V22DEFScore=89.12;V22DEFBand=ALTA;V25DEFScore=89.12;V25DEFBand=ALTA;MinV20DEFScore=71.00]";8.0;17.5;;;22.5;15.0;11.25;;;;2.0.defselect1
2026-08-30;Georgia_ErovnuliLiga;Dinamo Batumi;Spaeri;73.91;IMM-ALTA-5;4;2026-08-30;Georgia_ErovnuliLiga;Georgia_ErovnuliLiga;;"V20DEFSELECT_CANDIDATE || V20DEFSELECT_CANDIDATE[V20DEFScore=73.91;V20DEFBand=MEDIA-ALTA;V22DEFScore=78.82;V22DEFBand=ALTA;V25DEFScore=78.82;V25DEFBand=ALTA;MinV20DEFScore=71.00]";0.58;25.0;;;23.33;15.0;10.0;;;;2.0.defselect1
2026-08-30;Austria_Salzburg;Strasswalchen;Eugendorf;73.88;IMM-ALTA-7;6;2026-08-30;Austria_Salzburg;Austria_Salzburg;;"V20DEFSELECT_CANDIDATE || V20DEFSELECT_CANDIDATE[V20DEFScore=73.88;V20DEFBand=MEDIA-ALTA;V22DEFScore=78.63;V22DEFBand=ALTA;V25DEFScore=78.63;V25DEFBand=ALTA;MinV20DEFScore=71.00]";1.38;25.0;;;25.0;7.5;15.0;;;;2.0.defselect1
2026-08-30;Norway_2ndDivision_Group2;Rana FK;Ull/Kisa;73.69;ALTA;20;2026-08-30;Norway_2ndDivision_Group2;Norway_2ndDivision_Group2;;"V20DEFSELECT_CANDIDATE || V20DEFSELECT_CANDIDATE[V20DEFScore=73.69;V20DEFBand=MEDIA-ALTA;V22DEFScore=84.95;V22DEFBand=ALTA;V25DEFScore=84.95;V25DEFBand=ALTA;MinV20DEFScore=71.00]";2.94;18.75;;;25.0;13.5;13.5;;;;2.0.defselect1
2026-08-30;Germany_3Liga;Saarbrucken;Rostock;72.72;IMM-ALTA-4;4;2026-08-30;Germany_3Liga;Germany_3Liga;;"V20DEFSELECT_CANDIDATE || V20DEFSELECT_CANDIDATE[V20DEFScore=72.72;V20DEFBand=MEDIA-ALTA;V22DEFScore=87.90;V22DEFBand=ALTA;V25DEFScore=87.90;V25DEFBand=ALTA;MinV20DEFScore=71.00]";0.22;25.0;;;25.0;7.5;15.0;;;;2.0.defselect1
2026-08-30;CzechRepublic_4Liga_GroupB;Sokolov;Steti;72.64;IMM-ALTA-5;5;2026-08-30;CzechRepublic_4Liga_GroupB;CzechRepublic_4Liga_GroupB;CzechRepublic_4Liga;"V20DEFSELECT_CANDIDATE || V20DEFSELECT_CANDIDATE[V20DEFScore=72.64;V20DEFBand=MEDIA-ALTA;V22DEFScore=77.22;V22DEFBand=ALTA;V25DEFScore=77.22;V25DEFBand=ALTA;MinV20DEFScore=71.00]";0.14;25.0;;;25.0;7.5;15.0;;;;2.0.defselect1
2026-08-30;Norway_Eliteserien;Viking;Aalesund;72.31;ALTA;26;2026-08-30;Norway_Eliteserien;Norway_Eliteserien;;"V20DEFSELECT_CANDIDATE || V20DEFSELECT_CANDIDATE[V20DEFScore=72.31;V20DEFBand=MEDIA-ALTA;V22DEFScore=81.48;V22DEFBand=ALTA;V25DEFScore=81.48;V25DEFBand=ALTA;MinV20DEFScore=71.00]";6.66;23.53;;;24.12;10.5;10.5;;;;2.0.defselect1
2026-08-30;Norway_2ndDivision_Group2;Honefoss;Follo;72.25;ALTA;20;2026-08-30;Norway_2ndDivision_Group2;Norway_2ndDivision_Group2;;"V20DEFSELECT_CANDIDATE || V20DEFSELECT_CANDIDATE[V20DEFScore=72.25;V20DEFBand=MEDIA-ALTA;V22DEFScore=80.75;V22DEFBand=ALTA;V25DEFScore=80.75;V25DEFBand=ALTA;MinV20DEFScore=71.00]";5.88;25.0;;;21.88;13.5;9.0;;;;2.0.defselect1
