LeagueId;MatchDate;Home;Away
Armenia_PremierLeague;2026-09-06;BKMA;Urartu
Armenia_PremierLeague;2026-09-06;Shirak;Sardarapat
Austria_Regionalliga_West;2026-09-06;Altach U21;Rothis
Austria_Regionalliga_West;2026-09-06;Wolfurt;SK St. Johann
Austria_Burgenland;2026-09-06;Pama;Edelserpentin
Austria_Burgenland;2026-09-06;Lackenbach;Bad Sauerbrunn
Austria_Burgenland;2026-09-06;SV Eberau;Halbturn
Austria_Karnten;2026-09-06;Kottmannsdorf;KAC 1909
Austria_Niederosterreich;2026-09-06;Wieselburg;Amstetten (Am)
Austria_Salzburg;2026-09-06;TSU Bramberg;UFC Siezenheim
Austria_Wien;2026-09-06;WAF Brigittenau;First Vienna (Am)
Azerbaijan_PremierLeague;2026-09-06;Turan;Sumqayit
Azerbaijan_PremierLeague;2026-09-06;Qarabag;Araz
Belgium_JupilerProLeague;2026-09-06;Cercle Brugge;Gent
Belgium_JupilerProLeague;2026-09-06;Kortrijk;Waregem
Belgium_JupilerProLeague;2026-09-06;Anderlecht;Genk
Belgium_JupilerProLeague;2026-09-06;Beveren;Leuven
Belgium_ChallengerProLeague;2026-09-06;K. Lierse S.K.;RFC Liege
Belgium_ChallengerProLeague;2026-09-06;Francs Borains;Sporting Lokeren
Belarus_VysshayaLiga;2026-09-06;Naftan;FC Minsk
Belarus_VysshayaLiga;2026-09-06;Belshina;Neman
Belarus_VysshayaLiga;2026-09-06;Baranovici;Dnepr Mogilev
Belarus_VysshayaLiga;2026-09-06;ML Vitebsk;Din. Minsk
Belarus_PershayaLiga;2026-09-06;Gomel 2;FC Slonim
Belarus_PershayaLiga;2026-09-06;Orsha;Ostrovets
Belarus_PershayaLiga;2026-09-06;Smorgon;Slutsk
Bolivia_DivisionProfesional;2026-09-06;Oriente Petrolero;Always Ready
Bolivia_DivisionProfesional;2026-09-06;Independiente;Bolivar
Bulgaria_ParvaLiga;2026-09-06;Lok. Plovdiv;Cherno More
Bulgaria_ParvaLiga;2026-09-06;Lok. Sofia;Ludogorets
Bulgaria_VtoraLiga;2026-09-06;Nesebar;Rilski Sportist
Bulgaria_VtoraLiga;2026-09-06;Dobrudzha;Beroe
Bulgaria_VtoraLiga;2026-09-06;Etar;CSKA Sofia 2
Bulgaria_VtoraLiga;2026-09-06;Yantra Gabrovo;Marek
Croatia_HNL;2026-09-06;Rudes;Hajduk Split
Croatia_HNL;2026-09-06;Slaven Belupo;Lok. Zagreb
Denmark_Superliga;2026-09-06;Sonderjyske;Horsens
Denmark_Superliga;2026-09-06;Odense;FC Copenhagen
Denmark_Superliga;2026-09-06;Brondby;Randers
Denmark_1stDivision;2026-09-06;Aarhus Fremad;Kolding
Denmark_2ndDivision;2026-09-06;Thisted;Nykobing
Estonia_Meistriliiga;2026-09-06;Paide;Levadia
Estonia_Meistriliiga;2026-09-06;Harju JK Laagri;Tammeka
Estonia_Esiliiga;2026-09-06;Maardu;Nomme Utd U21
Estonia_Esiliiga;2026-09-06;Elva;Nomme Kalju U21
Estonia_EsiliigaB;2026-09-06;Levadia U19;Johvi Phoenix
Estonia_EsiliigaB;2026-09-06;Parnu JK Vaprus U21;Tallinna Kalev U21
Estonia_EsiliigaB;2026-09-06;Tartu Kalev;Narva U21
Finland_Ykkosliiga;2026-09-06;SJK Akatemia;JaPS
Finland_Ykkosliiga;2026-09-06;Haka;Mikkeli
Finland_Kakkonen_GroupC;2026-09-06;Huima / Urho;Narpes Kraft
Finland_Kakkonen_GroupC;2026-09-06;GBK Kokkola;JBK
Finland_Kakkonen_GroupC;2026-09-06;Jaro 2;VPS 2
France_Ligue1;2026-09-06;Troyes;Strasburgo
France_Ligue1;2026-09-06;Angers;Rennes
France_Ligue1;2026-09-06;Marsiglia;Paris FC
Wales_CymruNorth;2026-09-06;Gresford;Mold Alexandra
Georgia_ErovnuliLiga;2026-09-06;Torpedo Kutaisi;Din. Tbilisi
Germany_Bundesliga;2026-09-06;Amburgo;Magonza
Germany_Bundesliga;2026-09-06;Francoforte;Augusta
Germany_2Bundesliga;2026-09-06;Furth;Heidenheim
Germany_2Bundesliga;2026-09-06;Hertha;Magdeburg
Germany_2Bundesliga;2026-09-06;Osnabruck;Braunschweig
Germany_3Liga;2026-09-06;Wurzburger Kickers;Stoccarda 2
Germany_3Liga;2026-09-06;Grossaspach;Hoffenheim 2
Germany_3Liga;2026-09-06;Fortuna Colonia;Dusseldorf
Germany_Regionalliga_Nord;2026-09-06;Brema 2;Phonix Lubeck
Germany_Regionalliga_Nord;2026-09-06;Delmenhorst;Todesfelde
Germany_Regionalliga_Nord;2026-09-06;Norderstedt;VfB Lubeck
Germany_Regionalliga_Nord;2026-09-06;Schoningen;VfB Oldenburg
Germany_Regionalliga_Nord;2026-09-06;Bremer;Emden
Germany_Regionalliga_Nord;2026-09-06;Hannoverscher SC;SC Weiche-08
Germany_Regionalliga_West;2026-09-06;Bergisch Gladbach;Bochum 2
Germany_Regionalliga_West;2026-09-06;Paderborn 2;Wattenscheid
Germany_Regionalliga_West;2026-09-06;Schalke 2;FC Gutersloh
Germany_Regionalliga_West;2026-09-06;Hilden;Oberhausen
Germany_Regionalliga_Sudwest;2026-09-06;Kaiserslautern 2;Fulda-Lehnerz
Germany_Regionalliga_Sudwest;2026-09-06;VfR Mannheim;Homburg
Germany_Oberliga_SchleswigHolstein;2026-09-06;Eichede;PSV Neumunster
Germany_Oberliga_Hamburg;2026-09-06;Paloma;Sasel
Germany_Oberliga_Hamburg;2026-09-06;HT 16;Pinneberg
Germany_Oberliga_Hamburg;2026-09-06;Niendorfer TSV;Suderelbe
Germany_Oberliga_Hamburg;2026-09-06;TSV Buchholz 08;HEBC Hamburg
Germany_Oberliga_Hamburg;2026-09-06;Tesla Hamburg;Dassendorf
Germany_Oberliga_Bremen;2026-09-06;Schwachhausen;Bremen I2
Germany_Oberliga_Bremen;2026-09-06;Grohn;Blumenthaler
Germany_Oberliga_Niedersachsen;2026-09-06;Drochtersen/Assel 2;Hildesheim
Germany_Oberliga_Niedersachsen;2026-09-06;Egestorf-Langreder;Heeslinger
Germany_Oberliga_Niedersachsen;2026-09-06;Hemmingen;Meppen 2
Germany_Oberliga_Niedersachsen;2026-09-06;Spelle-Venhaus;Luneburger Hansa
Germany_Oberliga_Niedersachsen;2026-09-06;Verden;Lohne
Germany_Oberliga_Niedersachsen;2026-09-06;Vorsfelde;BSV Rehden
Germany_Oberliga_Westfalen;2026-09-06;Eintracht Rheine;ASC 09 Dortmund
Germany_Oberliga_Westfalen;2026-09-06;Erkenschwick;Westfalia Kinderhaus
Germany_Oberliga_Westfalen;2026-09-06;Maaslingen;SpVgg Herne Horsthausen
Germany_Oberliga_Westfalen;2026-09-06;Schermbeck 2020;Hiltrup
Germany_Oberliga_Westfalen;2026-09-06;Ennepetal;Clarholz
